Price;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Guests Included;Extra People;Minimum Nights;Maximum Nights;Availability 90;Availability 365;Room_type_Private room;Room_type_Shared room;Bed_type_Airbed;Bed_type_Couch;Bed_type_Futon;Bed_type_Pull-out Sofa;Bed_type_Real Bed
100.0;1.0;6;2.0;2.0;2.0;4;5;4;1125;19;104;0;0;0;0;0;0;1
67.0;4.0;2;1.0;1.0;1.0;1;0;2;1125;36;221;0;0;0;0;0;0;1
18.0;6.0;1;1.0;1.0;1.0;1;15;3;1125;0;275;1;0;0;0;0;0;1
75.0;2.0;2;1.0;1.0;1.0;1;0;2;31;0;120;0;0;0;0;0;0;1
45.0;1.0;4;1.0;1.0;1.0;1;0;3;1125;44;221;0;0;0;0;0;0;1
90.0;1.0;4;2.0;2.0;2.0;2;15;3;10;73;348;0;0;0;0;0;0;1
49.0;3.0;2;1.0;2.0;2.0;1;0;32;365;1;211;1;0;0;0;0;0;1
60.0;1.0;4;1.0;1.0;3.0;2;15;2;10;54;320;0;0;0;0;0;0;1
71.0;1.0;2;2.0;1.0;1.0;1;0;10;1125;0;0;1;0;0;0;0;0;1
26.0;2.0;2;1.0;1.0;2.0;1;10;1;1125;89;89;1;0;0;0;0;0;1
18.0;1.0;1;1.5;1.0;1.0;1;0;2;1125;74;349;1;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;1;20;1;1125;90;365;1;0;0;0;0;0;1
109.0;1.0;4;2.0;2.0;2.0;4;15;2;1125;46;321;0;0;0;0;0;0;1
200.0;1.0;4;2.0;2.0;3.0;1;0;7;15;4;94;0;0;0;0;0;0;1
35.0;1.0;2;1.0;1.0;1.0;1;15;3;30;66;249;1;0;0;0;0;0;1
40.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
80.0;1.0;4;1.5;1.0;2.0;2;15;3;1125;62;337;0;0;0;0;0;0;1
93.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;6;6;0;0;0;0;0;0;1
17.0;2.0;1;2.0;1.0;1.0;1;12;15;330;90;365;1;0;0;0;0;0;1
35.0;10.0;4;1.0;0.0;1.0;3;10;2;1125;46;321;0;0;0;0;0;0;1
39.0;14.0;2;0.0;1.0;2.0;1;0;1;1125;5;280;1;0;0;0;0;0;1
40.0;4.0;3;1.0;0.0;2.0;2;5;2;15;35;293;0;0;0;0;0;0;1
25.0;1.0;1;2.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
10.0;16.0;1;1.0;1.0;8.0;1;10;3;30;69;135;0;1;0;0;0;0;1
90.0;1.0;4;1.0;2.0;3.0;2;10;2;1125;29;293;0;0;0;0;0;0;1
50.0;2.0;3;1.0;2.0;2.0;1;0;2;1125;42;302;0;0;0;0;0;0;1
65.0;1.0;4;1.0;1.0;2.0;2;10;2;1125;36;311;0;0;0;0;0;0;1
52.0;2.0;3;1.0;1.0;1.0;2;18;1;1125;76;351;0;0;0;0;0;0;1
50.0;8.0;3;1.0;1.0;1.0;2;17;2;200;17;261;0;0;0;0;0;0;1
58.0;1.0;2;1.0;2.0;2.0;2;7;7;1125;4;238;0;0;0;0;0;0;1
35.0;1.0;2;1.0;1.0;1.0;1;7;2;14;78;169;1;0;0;0;0;0;1
25.0;4.0;2;2.0;1.0;1.0;1;5;1;29;41;316;1;0;0;0;0;0;1
35.0;1.0;1;1.0;1.0;1.0;1;0;15;1125;60;335;1;0;0;0;0;0;1
71.0;1.0;7;2.0;2.0;3.0;1;0;1;1125;35;125;0;0;0;0;0;0;1
34.0;1.0;2;1.0;1.0;1.0;1;6;1;1125;81;356;1;0;0;0;0;0;1
30.0;2.0;2;2.0;1.0;1.0;1;10;2;1125;0;122;1;0;0;0;0;0;1
85.0;1.0;5;1.0;2.0;2.0;4;10;2;1125;34;276;0;0;0;0;0;0;1
80.0;4.0;4;1.0;1.0;2.0;2;20;2;1125;24;296;0;0;0;0;0;0;1
100.0;12.0;4;1.0;1.0;4.0;1;0;1;1125;5;280;1;0;0;0;0;0;1
35.0;1.0;3;1.0;1.0;1.0;2;20;7;363;0;87;0;0;0;0;0;0;1
40.0;1.0;2;1.0;1.0;1.0;1;0;3;7;75;350;1;0;0;0;0;0;1
50.0;68.0;4;2.0;2.0;2.0;2;15;1;1125;67;342;0;0;0;0;0;0;1
47.0;2.0;3;1.0;1.0;2.0;3;10;3;5;3;11;0;0;0;0;0;0;1
70.0;1.0;7;2.0;3.0;4.0;1;0;1;1125;0;126;0;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;1;5;1;1125;43;43;1;0;0;0;0;0;1
78.0;3.0;4;1.0;1.0;2.0;2;15;2;1125;14;236;0;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;10;1;1125;4;279;1;0;0;0;0;1;0
120.0;3.0;4;2.0;3.0;4.0;1;0;1;1125;0;0;0;0;0;0;0;0;1
60.0;1.0;2;1.0;0.0;1.0;1;0;2;7;0;3;0;0;0;0;0;0;1
76.0;51.0;3;1.0;1.0;1.0;2;11;4;1125;37;312;0;0;0;0;0;0;1
165.0;164.0;7;2.0;3.0;5.0;4;10;2;1125;31;298;0;0;0;0;0;0;1
114.0;1.0;4;1.0;1.0;2.0;1;0;2;1125;0;0;0;0;0;0;0;0;1
50.0;3.0;3;1.0;2.0;2.0;1;10;2;1125;66;341;0;0;0;0;0;0;1
85.0;1.0;4;1.0;2.0;3.0;3;15;5;31;40;122;0;0;0;0;0;0;1
81.0;2.0;8;2.0;3.0;4.0;4;15;5;1125;18;274;0;0;0;0;0;0;1
38.0;1.0;2;1.0;1.0;1.0;2;12;2;1125;0;0;1;0;0;0;0;0;1
70.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
20.0;114.0;2;2.0;1.0;1.0;1;0;10;1125;6;281;1;0;0;0;0;0;1
300.0;2.0;3;1.0;2.0;2.0;1;0;6;13;83;358;0;0;0;0;0;0;1
45.0;1.0;4;1.0;1.0;2.0;2;7;2;1125;47;137;0;0;0;0;0;0;1
90.0;10.0;5;1.0;1.0;3.0;4;10;2;1125;38;310;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;2;12;2;15;3;278;0;0;0;0;0;0;1
107.0;3.0;6;2.0;2.0;4.0;4;15;3;1125;22;281;0;0;0;0;0;0;1
16.0;2.0;1;1.0;1.0;1.0;1;10;1;1125;23;298;1;0;0;0;0;0;1
25.0;2.0;1;1.5;1.0;1.0;1;0;1;31;47;322;1;0;0;0;0;0;1
156.0;2.0;7;1.0;3.0;3.0;1;0;3;1125;34;309;0;0;0;0;0;0;1
50.0;68.0;2;1.0;0.0;1.0;1;0;7;1125;12;170;0;0;0;0;0;1;0
20.0;9.0;7;2.0;1.0;7.0;1;15;1;1125;71;346;1;0;0;0;0;0;1
55.0;1.0;4;1.0;1.0;2.0;2;10;3;365;9;9;0;0;0;0;0;0;1
95.0;11.0;5;1.0;2.0;2.0;2;10;3;1125;46;321;0;0;0;0;0;0;1
24.0;4.0;2;1.0;1.0;2.0;1;6;1;1125;0;265;1;0;0;0;0;0;1
51.0;4.0;2;1.0;1.0;1.0;1;0;2;1125;13;285;0;0;0;0;0;0;1
30.0;6.0;2;1.0;1.0;1.0;1;0;1;7;68;190;1;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;68;68;1;0;0;0;0;0;1
120.0;6.0;6;1.0;2.0;4.0;3;20;3;1125;36;101;0;0;0;0;0;0;1
33.0;1.0;2;1.0;0.0;1.0;1;0;3;1000;0;250;0;0;0;0;0;1;0
60.0;1.0;2;1.0;1.0;1.0;2;15;2;1125;1;1;0;0;0;0;0;0;1
84.0;1.0;4;1.0;2.0;2.0;2;15;2;45;16;188;0;0;0;0;0;0;1
95.0;6.0;4;1.0;1.0;2.0;1;0;3;365;43;312;0;0;0;0;0;0;1
46.0;4.0;3;1.0;1.0;2.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
50.0;4.0;5;2.0;3.0;3.0;1;0;5;1125;36;95;0;0;0;0;0;0;1
28.0;2.0;2;1.0;1.0;1.0;1;8;1;1125;84;343;1;0;0;0;0;0;1
75.0;1.0;3;1.0;1.0;1.0;1;20;1;1125;89;179;0;0;0;0;0;0;1
40.0;1.0;4;1.0;1.0;2.0;2;5;2;3;46;47;0;0;0;0;0;0;1
95.0;164.0;2;1.0;1.0;1.0;1;0;2;1125;63;338;0;0;0;0;0;0;1
55.0;1.0;4;1.0;2.0;2.0;1;0;5;1125;52;64;0;0;0;0;0;0;1
89.0;39.0;2;1.0;0.0;2.0;1;0;1;1125;74;349;0;0;0;0;0;0;1
35.0;20.0;1;1.0;1.0;1.0;1;0;7;1125;35;61;1;0;0;0;0;0;1
80.0;1.0;4;1.0;2.0;2.0;1;0;2;1125;22;91;0;0;0;0;0;0;1
149.0;207.0;4;1.0;1.0;1.0;1;0;3;1125;52;59;0;0;0;0;0;0;1
22.0;1.0;2;1.0;1.0;2.0;1;15;3;30;62;62;1;0;0;0;0;0;1
35.0;1.0;2;1.0;1.0;2.0;1;6;4;1125;45;320;0;0;0;0;0;0;1
64.0;7.0;6;1.0;2.0;4.0;2;15;3;30;29;103;0;0;0;0;0;0;1
72.0;4.0;3;1.0;0.0;2.0;2;10;2;1125;32;110;0;0;0;0;0;0;1
139.0;2.0;4;2.0;3.0;3.0;1;0;7;30;61;149;0;0;0;0;0;0;1
16.0;6.0;1;1.0;1.0;1.0;1;18;2;31;90;180;0;1;0;0;0;0;1
96.0;2.0;4;1.5;1.0;2.0;2;5;3;9999;30;302;0;0;0;0;0;0;1
48.0;1.0;3;1.0;1.0;1.0;2;20;1;3;26;105;1;0;0;0;0;0;1
39.0;1.0;4;1.0;1.0;2.0;2;12;2;30;19;75;0;0;0;0;0;0;1
36.0;2.0;4;1.0;1.0;2.0;2;10;2;25;39;48;0;0;0;0;0;0;1
20.0;2.0;1;2.0;1.0;1.0;1;0;6;90;0;0;1;0;0;0;0;0;1
92.0;21.0;7;1.0;2.0;4.0;2;10;1;1125;14;259;0;0;0;0;0;0;1
23.0;3.0;2;1.0;1.0;1.0;1;20;1;1125;79;354;1;0;0;0;0;0;1
35.0;1.0;1;1.0;1.0;1.0;1;0;7;1125;90;365;1;0;0;0;0;0;1
31.0;9.0;2;2.0;1.0;1.0;1;0;2;1125;45;133;1;0;0;0;0;0;1
75.0;207.0;4;1.0;2.0;3.0;1;0;2;1125;2;2;0;0;0;0;0;0;1
49.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;41;41;0;0;0;0;0;0;1
33.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;41;64;1;0;0;0;0;0;1
170.0;4.0;6;1.0;2.0;3.0;1;0;3;1125;4;279;0;0;0;0;0;0;1
65.0;9.0;2;1.0;1.0;1.0;1;0;4;1125;24;271;0;0;0;0;0;0;1
117.0;8.0;8;1.0;3.0;4.0;3;10;3;1125;72;347;0;0;0;0;0;0;1
120.0;3.0;4;1.0;1.0;1.0;2;5;7;1125;89;364;0;0;0;0;0;0;1
36.0;1.0;2;1.0;1.0;1.0;2;0;1;1125;40;40;1;0;0;0;0;0;1
25.0;4.0;7;1.0;2.0;5.0;2;10;1;1125;4;262;1;0;0;0;0;0;1
80.0;5.0;4;1.0;2.0;3.0;2;0;2;1125;49;324;0;0;0;0;0;0;1
105.0;1.0;5;1.5;3.0;6.0;1;0;4;100;47;320;0;0;0;0;0;0;1
60.0;1.0;4;1.0;1.0;2.0;3;15;1;1125;0;0;0;0;0;0;0;0;1
25.0;2.0;1;1.0;1.0;1.0;1;0;7;365;0;0;1;0;0;0;0;0;1
34.0;3.0;2;1.0;1.0;1.0;1;8;1;8;64;339;1;0;0;0;0;0;1
53.0;1.0;1;1.0;1.0;2.0;1;0;2;1125;67;342;1;0;0;0;0;0;1
54.0;1.0;3;1.0;1.0;2.0;2;10;2;1125;49;204;0;0;0;0;0;0;1
53.0;1.0;3;1.0;0.0;2.0;2;10;2;1125;42;314;0;0;0;0;0;0;1
29.0;3.0;1;1.0;1.0;1.0;1;0;5;1125;56;331;1;0;0;0;0;0;1
68.0;1.0;4;1.0;1.0;1.0;1;15;3;1125;0;0;0;0;0;0;0;0;1
75.0;1.0;2;1.0;2.0;1.0;1;0;3;15;87;87;0;0;0;0;0;0;1
130.0;1.0;6;1.0;2.0;3.0;4;15;2;1125;46;102;0;0;0;0;0;0;1
35.0;0.0;2;1.0;1.0;1.0;1;10;1;1125;38;38;1;0;0;0;0;0;1
25.0;3.0;1;1.0;0.0;1.0;1;0;1;1125;1;97;1;0;0;0;0;0;1
24.0;3.0;2;1.0;1.0;1.0;1;10;3;1125;1;210;1;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;20;2;1125;87;362;1;0;0;0;0;0;1
70.0;2.0;4;2.0;3.0;3.0;1;0;2;15;76;166;1;0;0;0;0;0;1
38.0;4.0;4;1.0;2.0;2.0;1;0;28;360;35;310;0;0;0;0;0;0;1
170.0;12.0;4;2.0;2.0;2.0;2;15;7;1125;8;76;0;0;0;0;0;0;1
180.0;142.0;4;2.0;2.0;3.0;1;0;3;1125;23;190;0;0;0;0;0;0;1
125.0;23.0;7;2.0;2.0;5.0;4;16;2;1125;7;233;0;0;0;0;0;0;1
24.0;6.0;2;1.0;1.0;2.0;2;10;3;1125;77;323;0;1;0;0;0;0;1
60.0;5.0;1;0.5;1.0;1.0;1;20;1;1125;90;365;1;0;0;0;0;0;1
50.0;2.0;3;1.0;2.0;2.0;2;0;5;1125;21;296;0;0;0;0;0;0;1
95.0;6.0;4;1.0;1.0;2.0;2;8;3;29;70;343;0;0;0;0;0;0;1
140.0;1.0;4;2.0;2.0;3.0;4;20;2;30;47;137;0;0;0;0;0;0;1
62.0;4.0;4;1.0;1.0;2.0;2;15;2;1125;26;26;0;0;0;0;0;0;1
76.0;1.0;4;1.0;2.0;3.0;2;14;2;32;23;114;0;0;0;0;0;0;1
91.0;1.0;6;1.0;3.0;4.0;1;0;4;17;21;230;0;0;0;0;0;0;1
85.0;207.0;4;1.0;1.0;1.0;2;15;2;1125;7;80;0;0;0;0;0;0;1
20.0;2.0;1;1.0;1.0;1.0;1;0;1;1125;75;350;1;0;0;0;0;0;1
240.0;8.0;5;1.5;2.0;4.0;1;0;3;60;50;322;0;0;0;0;0;0;1
150.0;10.0;8;2.0;3.0;6.0;4;9;3;1125;32;290;0;0;0;0;0;0;1
63.0;1.0;4;1.0;1.0;2.0;2;15;3;365;20;286;0;0;0;0;0;0;1
60.0;2.0;2;1.0;1.0;2.0;2;15;3;1125;52;52;0;0;0;0;0;0;1
49.0;1.0;2;0.0;1.0;1.0;1;0;2;90;54;329;1;0;0;0;0;0;1
58.0;1.0;4;1.0;1.0;2.0;2;10;2;1125;58;148;0;0;0;0;0;0;1
80.0;1.0;3;1.0;1.0;2.0;1;0;2;365;0;219;0;0;0;0;0;0;1
174.0;2.0;9;2.0;4.0;5.0;4;0;2;1125;19;136;0;0;0;0;0;0;1
130.0;2.0;5;2.0;3.0;5.0;5;20;1;1125;53;142;0;0;0;0;0;0;1
23.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
90.0;1.0;4;1.0;2.0;2.0;1;20;1;1125;56;331;0;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;83;173;1;0;0;0;0;0;1
149.0;1.0;6;2.0;3.0;4.0;4;20;2;1125;32;106;0;0;0;0;0;0;1
24.0;2.0;1;1.0;1.0;1.0;1;0;2;1125;32;307;1;0;0;0;0;0;1
30.0;1.0;2;1.0;2.0;1.0;1;0;1;1125;62;153;1;0;0;0;0;0;1
16.0;1.0;1;1.0;1.0;1.0;1;0;2;15;72;347;1;0;0;0;0;0;1
106.0;207.0;4;1.0;1.0;1.0;1;0;2;1125;0;0;0;0;0;0;0;0;1
62.0;5.0;4;1.0;1.0;3.0;1;0;1;1125;6;281;1;0;0;0;0;0;1
24.0;4.0;2;1.0;1.0;1.0;1;10;2;1125;43;137;1;0;0;0;0;0;1
70.0;2.0;4;1.0;1.0;1.0;1;0;5;1125;57;332;0;0;0;0;0;0;1
23.0;3.0;1;1.0;1.0;1.0;1;0;1;1125;90;180;1;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;1;5;1;1125;64;339;1;0;0;0;0;0;1
41.0;2.0;2;1.0;1.0;1.0;1;5;1;1125;58;59;1;0;0;0;0;0;1
50.0;6.0;4;1.0;0.0;1.0;2;5;2;15;0;97;0;0;0;0;0;0;1
21.0;1.0;1;1.0;2.0;1.0;1;0;9;15;19;19;1;0;0;0;0;0;1
106.0;3.0;2;1.0;1.0;1.0;1;15;1;1125;12;12;1;0;0;0;0;0;1
40.0;2.0;2;1.0;1.0;2.0;2;10;1;1125;7;213;0;0;0;0;0;0;1
98.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;24;24;0;0;0;0;0;0;1
30.0;4.0;2;1.0;1.0;1.0;2;10;1;1125;66;341;1;0;0;0;0;0;1
45.0;1.0;1;1.0;1.0;2.0;1;15;1;2;90;365;1;0;0;0;0;0;1
65.0;2.0;2;1.0;1.0;2.0;1;0;2;1125;48;318;1;0;0;0;0;0;1
25.0;5.0;3;1.0;1.0;3.0;3;20;1;1125;65;340;1;0;0;0;0;0;1
69.0;1.0;4;1.0;1.0;1.0;2;10;2;1125;69;159;0;0;0;0;0;0;1
27.0;1.0;1;1.0;1.0;1.0;1;0;1;2;89;364;1;0;0;0;0;0;1
35.0;1.0;2;1.0;1.0;2.0;1;10;1;1125;90;365;1;0;0;0;0;0;1
76.0;5.0;4;2.0;2.0;2.0;1;0;5;1125;46;321;0;0;0;0;0;0;1
90.0;3.0;4;1.0;2.0;3.0;1;0;2;1125;57;57;0;0;0;0;0;0;1
65.0;11.0;2;1.0;1.0;1.0;1;0;3;365;50;308;0;0;0;0;0;0;1
205.0;147.0;8;2.0;4.0;6.0;1;0;5;1125;59;116;0;0;0;0;0;0;1
50.0;1.0;4;1.0;1.0;2.0;2;10;1;15;37;312;0;0;0;0;0;0;1
65.0;1.0;4;1.0;3.0;3.0;1;0;2;1125;67;342;0;0;0;0;0;0;1
250.0;16.0;3;1.0;0.0;1.0;1;0;2;1125;88;363;0;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
37.0;1.0;2;1.0;1.0;2.0;1;8;1;1125;89;364;1;0;0;0;0;0;1
35.0;2.0;2;1.0;1.0;1.0;1;0;1;1125;66;341;1;0;0;0;0;0;1
150.0;9.0;6;2.5;4.0;4.0;4;20;2;1125;11;178;0;0;0;0;0;0;1
20.0;8.0;3;2.0;1.0;2.0;1;10;1;1125;72;347;1;0;0;0;0;0;1
65.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;31;32;0;0;0;0;0;0;1
23.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;36;311;1;0;0;0;0;0;1
95.0;11.0;4;1.0;1.0;1.0;2;10;3;730;45;282;0;0;0;0;0;0;1
64.0;1.0;3;1.0;1.0;2.0;2;15;2;1125;52;263;0;0;0;0;0;0;1
19.0;34.0;4;1.0;1.0;4.0;1;18;1;1125;67;342;1;0;0;0;0;0;1
25.0;2.0;2;2.0;1.0;1.0;1;0;1;1125;13;17;1;0;0;0;0;0;1
30.0;1.0;2;2.0;1.0;1.0;1;20;2;1125;48;323;1;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;67;157;1;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;0;5;1125;5;5;0;0;0;0;0;0;1
80.0;1.0;6;2.0;3.0;4.0;4;0;2;1125;45;281;0;0;0;0;0;0;1
35.0;3.0;2;1.0;1.0;1.0;1;0;2;1125;70;345;1;0;0;0;0;0;1
30.0;1.0;4;1.0;1.0;1.0;2;15;1;3;18;84;1;0;0;0;0;0;1
78.0;13.0;6;1.0;3.0;3.0;1;0;2;1125;0;0;0;0;0;0;0;0;1
155.0;13.0;6;2.0;2.0;4.0;1;0;3;1125;48;261;0;0;0;0;0;0;1
35.0;8.0;2;1.0;1.0;1.0;1;10;2;30;34;101;1;0;0;0;0;0;1
90.0;1.0;5;2.0;2.0;3.0;4;10;2;1125;70;161;0;0;0;0;0;0;1
25.0;114.0;2;4.0;1.0;1.0;1;5;10;1125;36;92;1;0;0;0;0;0;1
90.0;9.0;6;2.0;4.0;5.0;4;12;3;45;28;109;0;0;0;0;0;0;1
130.0;1.0;5;2.0;2.0;3.0;4;15;3;1125;1;99;0;0;0;0;0;0;1
59.0;4.0;4;1.0;1.0;2.0;2;15;1;60;40;96;0;0;0;0;0;0;1
90.0;164.0;4;1.0;0.0;2.0;2;10;2;1125;59;334;0;0;0;0;0;0;1
99.0;1.0;6;3.0;3.0;4.0;6;20;2;1125;6;8;0;0;0;0;0;0;1
43.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;85;360;1;0;0;0;0;0;1
20.0;4.0;2;1.0;1.0;1.0;1;10;3;1125;67;158;1;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;15;1;1125;44;130;1;0;0;0;0;0;1
65.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;0;0;0;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;69;160;0;0;0;0;0;0;1
39.0;1.0;3;1.0;1.0;1.0;1;0;1;1125;6;95;0;0;0;0;0;0;1
200.0;68.0;2;1.0;1.0;2.0;1;0;30;1125;0;249;0;0;0;0;0;0;1
12.0;2.0;3;2.0;1.0;3.0;1;16;1;1125;48;323;1;0;0;0;0;0;1
35.0;3.0;2;1.0;1.0;1.0;2;15;1;30;0;0;1;0;0;0;0;0;1
31.0;2.0;2;1.0;1.0;1.0;1;0;2;5;40;53;1;0;0;0;0;0;1
27.0;1.0;2;1.0;1.0;1.0;1;20;2;1125;23;270;1;0;0;0;1;0;0
66.0;1.0;1;1.0;1.0;1.0;1;0;3;5;75;76;1;0;0;0;0;0;1
39.0;1.0;4;1.0;3.0;4.0;1;15;1;1125;48;49;0;0;0;0;0;0;1
75.0;8.0;2;1.0;1.0;1.0;1;0;2;1125;47;320;0;0;0;0;0;0;1
23.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
29.0;5.0;3;2.0;1.0;2.0;1;17;1;1125;61;267;1;0;0;0;0;0;1
59.0;3.0;4;1.0;1.0;2.0;2;10;2;1125;36;309;0;0;0;0;0;0;1
50.0;4.0;4;1.0;1.0;1.0;2;12;1;1125;37;115;0;0;0;0;0;1;0
65.0;57.0;4;1.0;1.0;1.0;1;15;1;28;50;140;0;0;0;0;0;0;1
64.0;1.0;4;1.0;1.0;1.0;2;15;4;1125;34;34;0;0;0;0;0;0;1
35.0;3.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
160.0;164.0;6;2.0;2.0;3.0;2;10;2;1125;41;316;0;0;0;0;0;0;1
34.0;6.0;2;1.0;0.0;1.0;1;0;2;1125;24;114;0;0;0;0;0;0;1
21.0;2.0;1;1.0;1.0;1.0;1;0;2;1125;35;310;1;0;0;0;0;0;1
49.0;4.0;2;1.0;0.0;1.0;1;0;3;1125;41;150;0;0;0;0;0;0;1
60.0;164.0;2;1.0;0.0;1.0;1;5;2;1125;71;346;0;0;0;0;0;0;1
16.0;1.0;1;1.0;1.0;1.0;1;0;2;1125;37;312;1;0;0;0;0;0;1
79.0;1.0;4;1.0;1.0;1.0;2;10;3;1125;7;12;0;0;0;0;0;0;1
37.0;8.0;3;1.0;1.0;2.0;2;9;2;365;28;274;0;0;0;0;0;0;1
59.0;1.0;4;1.0;2.0;1.0;1;0;1;1125;39;39;0;0;0;1;0;0;0
30.0;1.0;2;2.0;1.0;1.0;1;0;1;3;0;0;1;0;0;0;0;0;1
63.0;2.0;3;1.0;1.0;2.0;2;15;3;90;12;63;0;0;0;0;0;0;1
17.0;1.0;1;1.0;1.0;1.0;1;8;2;15;4;48;1;0;0;0;0;0;1
110.0;1.0;4;1.0;1.0;4.0;1;0;1;1125;86;176;1;0;0;0;0;0;1
50.0;1.0;3;1.0;1.0;2.0;1;12;1;1125;80;80;1;0;0;0;0;0;1
100.0;1.0;6;1.0;2.0;3.0;4;20;1;1125;6;272;0;0;0;0;0;0;1
25.0;114.0;2;3.0;1.0;1.0;1;0;10;1125;35;310;1;0;0;0;0;0;1
55.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;81;356;0;0;0;0;0;0;1
63.0;1.0;4;1.0;1.0;2.0;1;0;1;1125;33;124;0;0;0;0;0;0;1
53.0;9.0;2;1.0;0.0;1.0;1;0;2;365;11;56;0;0;0;0;0;0;1
30.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;89;364;1;0;0;0;0;0;1
190.0;15.0;10;2.0;4.0;8.0;2;5;1;1125;20;258;0;0;0;0;0;0;1
100.0;1.0;4;1.0;2.0;3.0;4;0;4;30;37;232;0;0;0;0;0;0;1
63.0;2.0;4;1.0;1.0;2.0;2;12;2;30;13;115;0;0;0;0;0;0;1
18.0;1.0;1;1.0;0.0;1.0;1;0;1;2;85;85;1;0;0;0;0;0;1
65.0;12.0;5;1.0;0.0;1.0;2;15;1;1125;38;72;0;0;0;0;0;0;1
49.0;2.0;2;1.0;1.0;1.0;1;0;2;15;83;83;1;0;0;0;0;0;1
38.0;5.0;4;2.0;1.0;2.0;2;7;1;1125;64;339;1;0;0;0;0;0;1
129.0;11.0;9;1.5;4.0;5.0;4;19;2;1125;40;184;0;0;0;0;0;0;1
100.0;1.0;7;2.0;3.0;5.0;1;0;1;150;23;100;0;0;0;0;0;0;1
45.0;2.0;2;1.0;1.0;1.0;1;0;3;1125;62;337;1;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;10;2;20;51;320;1;0;0;0;0;0;1
75.0;4.0;3;1.0;1.0;2.0;3;20;2;365;63;338;0;0;0;0;0;0;1
23.0;1.0;3;1.0;1.0;2.0;1;0;1;4;0;0;1;0;0;0;0;0;1
39.0;3.0;2;1.0;1.0;1.0;1;15;4;1125;10;10;1;0;0;0;0;0;1
29.0;4.0;2;1.0;1.0;1.0;1;10;2;1125;59;59;1;0;0;0;0;0;1
60.0;3.0;1;1.0;1.0;1.0;1;0;1;90;73;163;0;0;0;0;0;0;1
67.0;10.0;4;1.0;1.0;1.0;2;10;3;365;29;302;0;0;0;0;0;0;1
162.0;2.0;6;1.0;2.0;4.0;2;7;1;10;73;348;0;0;0;0;0;0;1
18.0;4.0;2;1.0;1.0;1.0;1;10;1;1125;0;160;1;0;0;0;0;0;1
130.0;15.0;5;1.0;2.0;3.0;1;0;2;1125;38;311;0;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;2.0;1;0;1;1125;22;22;1;0;0;0;0;0;1
30.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
38.0;1.0;3;1.5;1.0;2.0;1;6;1;1125;73;347;1;0;0;0;0;0;1
55.0;1.0;2;1.5;1.0;1.0;1;0;2;1125;86;361;1;0;0;0;0;0;1
55.0;1.0;4;1.0;1.0;2.0;2;15;3;60;6;149;0;0;0;0;0;0;1
80.0;3.0;6;1.0;1.0;3.0;4;10;1;1125;66;341;0;0;0;0;0;0;1
16.0;2.0;1;1.0;1.0;1.0;1;0;5;60;63;152;1;0;0;0;0;0;1
35.0;1.0;2;2.0;1.0;1.0;1;5;1;1125;32;32;1;0;0;0;0;0;1
24.0;1.0;2;1.0;1.0;1.0;1;5;2;1125;71;346;1;0;0;0;0;0;1
